Part_ID,Group,Grade,Age,Months,SPA_Score,ENG_Score,Langs,BESA_Score,Task,Item,Accuracy,Accuracy_Clit_Gen,Accuracy_Clit_Num,Accuracy_DP_Gen,Accuracy_DP_Num,Questions,Response,Error_Type,Structure,Gender,Number,Verb,Verb_Freq,Verb_Type,Home_Lang_Group,HL_DOM,HL_Gender,HL_Subj
H07,Heritage,8,,171,4,4,,8,Forced Choice,FCT-21,0,,,,,,,,Clitic,Feminine,Singular,,,,Heritage Spanish,,,
H07,Heritage,8,,171,4,4,,8,Forced Choice,FCT-22,0,,,,,,,,Subjunctive,,,poner,514285,Irregular,Heritage Spanish,,,
H07,Heritage,8,,171,4,4,,8,Forced Choice,FCT-23,1,,,,,,,,Clitic,Masculine,Plural,,,,Heritage Spanish,,,
H07,Heritage,8,,171,4,4,,8,Forced Choice,FCT-24,1,,,,,,,,DOM,Masculine,,,,,Heritage Spanish,,,
H07,Heritage,8,,171,4,4,,8,Forced Choice,FCT-25,0,,,,,,,,Clitic,Feminine,Plural,,,,Heritage Spanish,,,
H07,Heritage,8,,171,4,4,,8,Forced Choice,FCT-26,1,,,,,,,,Subjunctive,,,escribir,265684,Regular,Heritage Spanish,,,
H07,Heritage,8,,171,4,4,,8,Forced Choice,FCT-27,0,,,,,,,,DOM,Feminine,Singular,,,,Heritage Spanish,,,
H07,Heritage,8,,171,4,4,,8,Forced Choice,FCT-28,1,,,,,,,,Subjunctive,,,salir,334324,Irregular,Heritage Spanish,,,
H08,L2,8,,168,1,6,,8,Forced Choice,FCT-01,0,,,,,,,,DOM,Masculine,,,,,"Hindi, Mandarin",Yes,Yes,Yes
H08,L2,8,,168,1,6,,8,Forced Choice,FCT-02,0,,,,,,,,Subjunctive,,,ver,1611795,Irregular,"Hindi, Mandarin",Yes,Yes,Yes
H08,L2,8,,168,1,6,,8,Forced Choice,FCT-03,1,,,,,,,,Clitic,Masculine,Singular,,,,"Hindi, Mandarin",Yes,Yes,Yes
H08,L2,8,,168,1,6,,8,Forced Choice,FCT-04,1,,,,,,,,DOM,Feminine,Singular,,,,"Hindi, Mandarin",Yes,Yes,Yes
H08,L2,8,,168,1,6,,8,Forced Choice,FCT-05,0,,,,,,,,Clitic,Feminine,Singular,,,,"Hindi, Mandarin",Yes,Yes,Yes
H08,L2,8,,168,1,6,,8,Forced Choice,FCT-06,0,,,,,,,,Subjunctive,,,hacer,2726954,Irregular,"Hindi, Mandarin",Yes,Yes,Yes
H08,L2,8,,168,1,6,,8,Forced Choice,FCT-07,1,,,,,,,,Clitic,Masculine,Plural,,,,"Hindi, Mandarin",Yes,Yes,Yes
H08,L2,8,,168,1,6,,8,Forced Choice,FCT-08,0,,,,,,,,DOM,Masculine,,,,,"Hindi, Mandarin",Yes,Yes,Yes
H08,L2,8,,168,1,6,,8,Forced Choice,FCT-09,0,,,,,,,,Clitic,Feminine,Plural,,,,"Hindi, Mandarin",Yes,Yes,Yes
H08,L2,8,,168,1,6,,8,Forced Choice,FCT-10,0,,,,,,,,Subjunctive,,,comer,213756,Regular,"Hindi, Mandarin",Yes,Yes,Yes
H08,L2,8,,168,1,6,,8,Forced Choice,FCT-11,1,,,,,,,,Clitic,Masculine,Singular,,,,"Hindi, Mandarin",Yes,Yes,Yes
H08,L2,8,,168,1,6,,8,Forced Choice,FCT-12,1,,,,,,,,DOM,Feminine,Singular,,,,"Hindi, Mandarin",Yes,Yes,Yes
H08,L2,8,,168,1,6,,8,Forced Choice,FCT-13,1,,,,,,,,Clitic,Feminine,Singular,,,,"Hindi, Mandarin",Yes,Yes,Yes
H08,L2,8,,168,1,6,,8,Forced Choice,FCT-14,1,,,,,,,,Subjunctive,,,ir,603647,Irregular,"Hindi, Mandarin",Yes,Yes,Yes
H08,L2,8,,168,1,6,,8,Forced Choice,FCT-15,1,,,,,,,,Clitic,Masculine,Plural,,,,"Hindi, Mandarin",Yes,Yes,Yes
H08,L2,8,,168,1,6,,8,Forced Choice,FCT-16,0,,,,,,,,DOM,Masculine,,,,,"Hindi, Mandarin",Yes,Yes,Yes
H08,L2,8,,168,1,6,,8,Forced Choice,FCT-17,1,,,,,,,,Clitic,Feminine,Plural,,,,"Hindi, Mandarin",Yes,Yes,Yes
H08,L2,8,,168,1,6,,8,Forced Choice,FCT-18,1,,,,,,,,Subjunctive,,,abrir,143932,Regular,"Hindi, Mandarin",Yes,Yes,Yes
H08,L2,8,,168,1,6,,8,Forced Choice,FCT-19,1,,,,,,,,Clitic,Masculine,Singular,,,,"Hindi, Mandarin",Yes,Yes,Yes
H08,L2,8,,168,1,6,,8,Forced Choice,FCT-20,1,,,,,,,,DOM,Feminine,Singular,,,,"Hindi, Mandarin",Yes,Yes,Yes
H08,L2,8,,168,1,6,,8,Forced Choice,FCT-21,0,,,,,,,,Clitic,Feminine,Singular,,,,"Hindi, Mandarin",Yes,Yes,Yes
H08,L2,8,,168,1,6,,8,Forced Choice,FCT-22,1,,,,,,,,Subjunctive,,,poner,514285,Irregular,"Hindi, Mandarin",Yes,Yes,Yes
H08,L2,8,,168,1,6,,8,Forced Choice,FCT-23,1,,,,,,,,Clitic,Masculine,Plural,,,,"Hindi, Mandarin",Yes,Yes,Yes
H08,L2,8,,168,1,6,,8,Forced Choice,FCT-24,0,,,,,,,,DOM,Masculine,,,,,"Hindi, Mandarin",Yes,Yes,Yes
H08,L2,8,,168,1,6,,8,Forced Choice,FCT-25,1,,,,,,,,Clitic,Feminine,Plural,,,,"Hindi, Mandarin",Yes,Yes,Yes
H08,L2,8,,168,1,6,,8,Forced Choice,FCT-26,1,,,,,,,,Subjunctive,,,escribir,265684,Regular,"Hindi, Mandarin",Yes,Yes,Yes
H08,L2,8,,168,1,6,,8,Forced Choice,FCT-27,1,,,,,,,,DOM,Feminine,Singular,,,,"Hindi, Mandarin",Yes,Yes,Yes
H08,L2,8,,168,1,6,,8,Forced Choice,FCT-28,1,,,,,,,,Subjunctive,,,salir,334324,Irregular,"Hindi, Mandarin",Yes,Yes,Yes
H09,L2,8,,168,1,4,,7,Forced Choice,FCT-01,0,,,,,,,,DOM,Masculine,,,,,L2 learner,L2,L2,L2
H09,L2,8,,168,1,4,,7,Forced Choice,FCT-02,1,,,,,,,,Subjunctive,,,ver,1611795,Irregular,L2 learner,L2,L2,L2
H09,L2,8,,168,1,4,,7,Forced Choice,FCT-03,0,,,,,,,,Clitic,Masculine,Singular,,,,L2 learner,L2,L2,L2
H09,L2,8,,168,1,4,,7,Forced Choice,FCT-04,0,,,,,,,,DOM,Feminine,Singular,,,,L2 learner,L2,L2,L2
H09,L2,8,,168,1,4,,7,Forced Choice,FCT-05,0,,,,,,,,Clitic,Feminine,Singular,,,,L2 learner,L2,L2,L2
H09,L2,8,,168,1,4,,7,Forced Choice,FCT-06,1,,,,,,,,Subjunctive,,,hacer,2726954,Irregular,L2 learner,L2,L2,L2
H09,L2,8,,168,1,4,,7,Forced Choice,FCT-07,1,,,,,,,,Clitic,Masculine,Plural,,,,L2 learner,L2,L2,L2
H09,L2,8,,168,1,4,,7,Forced Choice,FCT-08,1,,,,,,,,DOM,Masculine,,,,,L2 learner,L2,L2,L2
H09,L2,8,,168,1,4,,7,Forced Choice,FCT-09,0,,,,,,,,Clitic,Feminine,Plural,,,,L2 learner,L2,L2,L2
H09,L2,8,,168,1,4,,7,Forced Choice,FCT-10,0,,,,,,,,Subjunctive,,,comer,213756,Regular,L2 learner,L2,L2,L2
H09,L2,8,,168,1,4,,7,Forced Choice,FCT-11,0,,,,,,,,Clitic,Masculine,Singular,,,,L2 learner,L2,L2,L2
H09,L2,8,,168,1,4,,7,Forced Choice,FCT-12,1,,,,,,,,DOM,Feminine,Singular,,,,L2 learner,L2,L2,L2
H09,L2,8,,168,1,4,,7,Forced Choice,FCT-13,1,,,,,,,,Clitic,Feminine,Singular,,,,L2 learner,L2,L2,L2
H09,L2,8,,168,1,4,,7,Forced Choice,FCT-14,1,,,,,,,,Subjunctive,,,ir,603647,Irregular,L2 learner,L2,L2,L2
H09,L2,8,,168,1,4,,7,Forced Choice,FCT-15,0,,,,,,,,Clitic,Masculine,Plural,,,,L2 learner,L2,L2,L2
H09,L2,8,,168,1,4,,7,Forced Choice,FCT-16,0,,,,,,,,DOM,Masculine,,,,,L2 learner,L2,L2,L2
H09,L2,8,,168,1,4,,7,Forced Choice,FCT-17,1,,,,,,,,Clitic,Feminine,Plural,,,,L2 learner,L2,L2,L2
H09,L2,8,,168,1,4,,7,Forced Choice,FCT-18,1,,,,,,,,Subjunctive,,,abrir,143932,Regular,L2 learner,L2,L2,L2
H09,L2,8,,168,1,4,,7,Forced Choice,FCT-19,0,,,,,,,,Clitic,Masculine,Singular,,,,L2 learner,L2,L2,L2
H09,L2,8,,168,1,4,,7,Forced Choice,FCT-20,0,,,,,,,,DOM,Feminine,Singular,,,,L2 learner,L2,L2,L2
H09,L2,8,,168,1,4,,7,Forced Choice,FCT-21,1,,,,,,,,Clitic,Feminine,Singular,,,,L2 learner,L2,L2,L2
H09,L2,8,,168,1,4,,7,Forced Choice,FCT-22,1,,,,,,,,Subjunctive,,,poner,514285,Irregular,L2 learner,L2,L2,L2
H09,L2,8,,168,1,4,,7,Forced Choice,FCT-23,1,,,,,,,,Clitic,Masculine,Plural,,,,L2 learner,L2,L2,L2
H09,L2,8,,168,1,4,,7,Forced Choice,FCT-24,1,,,,,,,,DOM,Masculine,,,,,L2 learner,L2,L2,L2
H09,L2,8,,168,1,4,,7,Forced Choice,FCT-25,0,,,,,,,,Clitic,Feminine,Plural,,,,L2 learner,L2,L2,L2
H09,L2,8,,168,1,4,,7,Forced Choice,FCT-26,1,,,,,,,,Subjunctive,,,escribir,265684,Regular,L2 learner,L2,L2,L2
H09,L2,8,,168,1,4,,7,Forced Choice,FCT-27,0,,,,,,,,DOM,Feminine,Singular,,,,L2 learner,L2,L2,L2
H09,L2,8,,168,1,4,,7,Forced Choice,FCT-28,0,,,,,,,,Subjunctive,,,salir,334324,Irregular,L2 learner,L2,L2,L2
H10,L2,8,,173,2,4,3,8,Forced Choice,FCT-01,1,,,,,,,,DOM,Masculine,,,,,Russian,No,Yes,Yes
H10,L2,8,,173,2,4,3,8,Forced Choice,FCT-02,0,,,,,,,,Subjunctive,,,ver,1611795,Irregular,Russian,No,Yes,Yes
H10,L2,8,,173,2,4,3,8,Forced Choice,FCT-03,1,,,,,,,,Clitic,Masculine,Singular,,,,Russian,No,Yes,Yes
H10,L2,8,,173,2,4,3,8,Forced Choice,FCT-04,0,,,,,,,,DOM,Feminine,Singular,,,,Russian,No,Yes,Yes
H10,L2,8,,173,2,4,3,8,Forced Choice,FCT-05,1,,,,,,,,Clitic,Feminine,Singular,,,,Russian,No,Yes,Yes
H10,L2,8,,173,2,4,3,8,Forced Choice,FCT-06,1,,,,,,,,Subjunctive,,,hacer,2726954,Irregular,Russian,No,Yes,Yes
H10,L2,8,,173,2,4,3,8,Forced Choice,FCT-07,1,,,,,,,,Clitic,Masculine,Plural,,,,Russian,No,Yes,Yes
H10,L2,8,,173,2,4,3,8,Forced Choice,FCT-08,0,,,,,,,,DOM,Masculine,,,,,Russian,No,Yes,Yes
H10,L2,8,,173,2,4,3,8,Forced Choice,FCT-09,1,,,,,,,,Clitic,Feminine,Plural,,,,Russian,No,Yes,Yes
H10,L2,8,,173,2,4,3,8,Forced Choice,FCT-10,0,,,,,,,,Subjunctive,,,comer,213756,Regular,Russian,No,Yes,Yes
H10,L2,8,,173,2,4,3,8,Forced Choice,FCT-11,1,,,,,,,,Clitic,Masculine,Singular,,,,Russian,No,Yes,Yes
H10,L2,8,,173,2,4,3,8,Forced Choice,FCT-12,1,,,,,,,,DOM,Feminine,Singular,,,,Russian,No,Yes,Yes
H10,L2,8,,173,2,4,3,8,Forced Choice,FCT-13,0,,,,,,,,Clitic,Feminine,Singular,,,,Russian,No,Yes,Yes
H10,L2,8,,173,2,4,3,8,Forced Choice,FCT-14,1,,,,,,,,Subjunctive,,,ir,603647,Irregular,Russian,No,Yes,Yes
H10,L2,8,,173,2,4,3,8,Forced Choice,FCT-15,1,,,,,,,,Clitic,Masculine,Plural,,,,Russian,No,Yes,Yes
H10,L2,8,,173,2,4,3,8,Forced Choice,FCT-16,1,,,,,,,,DOM,Masculine,,,,,Russian,No,Yes,Yes
H10,L2,8,,173,2,4,3,8,Forced Choice,FCT-17,1,,,,,,,,Clitic,Feminine,Plural,,,,Russian,No,Yes,Yes
H10,L2,8,,173,2,4,3,8,Forced Choice,FCT-18,1,,,,,,,,Subjunctive,,,abrir,143932,Regular,Russian,No,Yes,Yes
H10,L2,8,,173,2,4,3,8,Forced Choice,FCT-19,1,,,,,,,,Clitic,Masculine,Singular,,,,Russian,No,Yes,Yes
H10,L2,8,,173,2,4,3,8,Forced Choice,FCT-20,1,,,,,,,,DOM,Feminine,Singular,,,,Russian,No,Yes,Yes
H10,L2,8,,173,2,4,3,8,Forced Choice,FCT-21,1,,,,,,,,Clitic,Feminine,Singular,,,,Russian,No,Yes,Yes
H10,L2,8,,173,2,4,3,8,Forced Choice,FCT-22,1,,,,,,,,Subjunctive,,,poner,514285,Irregular,Russian,No,Yes,Yes
H10,L2,8,,173,2,4,3,8,Forced Choice,FCT-23,1,,,,,,,,Clitic,Masculine,Plural,,,,Russian,No,Yes,Yes
H10,L2,8,,173,2,4,3,8,Forced Choice,FCT-24,1,,,,,,,,DOM,Masculine,,,,,Russian,No,Yes,Yes
H10,L2,8,,173,2,4,3,8,Forced Choice,FCT-25,1,,,,,,,,Clitic,Feminine,Plural,,,,Russian,No,Yes,Yes
H10,L2,8,,173,2,4,3,8,Forced Choice,FCT-26,1,,,,,,,,Subjunctive,,,escribir,265684,Regular,Russian,No,Yes,Yes
H10,L2,8,,173,2,4,3,8,Forced Choice,FCT-27,0,,,,,,,,DOM,Feminine,Singular,,,,Russian,No,Yes,Yes
H10,L2,8,,173,2,4,3,8,Forced Choice,FCT-28,1,,,,,,,,Subjunctive,,,salir,334324,Irregular,Russian,No,Yes,Yes
H11,L2,8,,173,2,4,3,8,Forced Choice,FCT-01,1,,,,,,,,DOM,Masculine,,,,,Russian,No,Yes,Yes
H11,L2,8,,173,2,4,3,8,Forced Choice,FCT-02,1,,,,,,,,Subjunctive,,,ver,1611795,Irregular,Russian,No,Yes,Yes
H11,L2,8,,173,2,4,3,8,Forced Choice,FCT-03,1,,,,,,,,Clitic,Masculine,Singular,,,,Russian,No,Yes,Yes
H11,L2,8,,173,2,4,3,8,Forced Choice,FCT-04,1,,,,,,,,DOM,Feminine,Singular,,,,Russian,No,Yes,Yes
H11,L2,8,,173,2,4,3,8,Forced Choice,FCT-05,1,,,,,,,,Clitic,Feminine,Singular,,,,Russian,No,Yes,Yes
H11,L2,8,,173,2,4,3,8,Forced Choice,FCT-06,1,,,,,,,,Subjunctive,,,hacer,2726954,Irregular,Russian,No,Yes,Yes
H11,L2,8,,173,2,4,3,8,Forced Choice,FCT-07,1,,,,,,,,Clitic,Masculine,Plural,,,,Russian,No,Yes,Yes
H11,L2,8,,173,2,4,3,8,Forced Choice,FCT-08,1,,,,,,,,DOM,Masculine,,,,,Russian,No,Yes,Yes
H11,L2,8,,173,2,4,3,8,Forced Choice,FCT-09,1,,,,,,,,Clitic,Feminine,Plural,,,,Russian,No,Yes,Yes
H11,L2,8,,173,2,4,3,8,Forced Choice,FCT-10,1,,,,,,,,Subjunctive,,,comer,213756,Regular,Russian,No,Yes,Yes
H11,L2,8,,173,2,4,3,8,Forced Choice,FCT-11,1,,,,,,,,Clitic,Masculine,Singular,,,,Russian,No,Yes,Yes
H11,L2,8,,173,2,4,3,8,Forced Choice,FCT-12,0,,,,,,,,DOM,Feminine,Singular,,,,Russian,No,Yes,Yes
H11,L2,8,,173,2,4,3,8,Forced Choice,FCT-13,1,,,,,,,,Clitic,Feminine,Singular,,,,Russian,No,Yes,Yes
H11,L2,8,,173,2,4,3,8,Forced Choice,FCT-14,1,,,,,,,,Subjunctive,,,ir,603647,Irregular,Russian,No,Yes,Yes
H11,L2,8,,173,2,4,3,8,Forced Choice,FCT-15,1,,,,,,,,Clitic,Masculine,Plural,,,,Russian,No,Yes,Yes
H11,L2,8,,173,2,4,3,8,Forced Choice,FCT-16,1,,,,,,,,DOM,Masculine,,,,,Russian,No,Yes,Yes
H11,L2,8,,173,2,4,3,8,Forced Choice,FCT-17,1,,,,,,,,Clitic,Feminine,Plural,,,,Russian,No,Yes,Yes
H11,L2,8,,173,2,4,3,8,Forced Choice,FCT-18,0,,,,,,,,Subjunctive,,,abrir,143932,Regular,Russian,No,Yes,Yes
H11,L2,8,,173,2,4,3,8,Forced Choice,FCT-19,1,,,,,,,,Clitic,Masculine,Singular,,,,Russian,No,Yes,Yes
H11,L2,8,,173,2,4,3,8,Forced Choice,FCT-20,1,,,,,,,,DOM,Feminine,Singular,,,,Russian,No,Yes,Yes
H11,L2,8,,173,2,4,3,8,Forced Choice,FCT-21,1,,,,,,,,Clitic,Feminine,Singular,,,,Russian,No,Yes,Yes
H11,L2,8,,173,2,4,3,8,Forced Choice,FCT-22,1,,,,,,,,Subjunctive,,,poner,514285,Irregular,Russian,No,Yes,Yes
H11,L2,8,,173,2,4,3,8,Forced Choice,FCT-23,1,,,,,,,,Clitic,Masculine,Plural,,,,Russian,No,Yes,Yes
H11,L2,8,,173,2,4,3,8,Forced Choice,FCT-24,1,,,,,,,,DOM,Masculine,,,,,Russian,No,Yes,Yes
H11,L2,8,,173,2,4,3,8,Forced Choice,FCT-25,1,,,,,,,,Clitic,Feminine,Plural,,,,Russian,No,Yes,Yes
H11,L2,8,,173,2,4,3,8,Forced Choice,FCT-26,1,,,,,,,,Subjunctive,,,escribir,265684,Regular,Russian,No,Yes,Yes
H11,L2,8,,173,2,4,3,8,Forced Choice,FCT-27,1,,,,,,,,DOM,Feminine,Singular,,,,Russian,No,Yes,Yes
H11,L2,8,,173,2,4,3,8,Forced Choice,FCT-28,1,,,,,,,,Subjunctive,,,salir,334324,Irregular,Russian,No,Yes,Yes
H12,L2,8,,174,2,2,,5,Forced Choice,FCT-01,1,,,,,,,,DOM,Masculine,,,,,L2 learner,L2,L2,L2
H12,L2,8,,174,2,2,,5,Forced Choice,FCT-02,1,,,,,,,,Subjunctive,,,ver,1611795,Irregular,L2 learner,L2,L2,L2
H12,L2,8,,174,2,2,,5,Forced Choice,FCT-03,0,,,,,,,,Clitic,Masculine,Singular,,,,L2 learner,L2,L2,L2
H12,L2,8,,174,2,2,,5,Forced Choice,FCT-04,0,,,,,,,,DOM,Feminine,Singular,,,,L2 learner,L2,L2,L2
H12,L2,8,,174,2,2,,5,Forced Choice,FCT-05,0,,,,,,,,Clitic,Feminine,Singular,,,,L2 learner,L2,L2,L2
H12,L2,8,,174,2,2,,5,Forced Choice,FCT-06,1,,,,,,,,Subjunctive,,,hacer,2726954,Irregular,L2 learner,L2,L2,L2
H12,L2,8,,174,2,2,,5,Forced Choice,FCT-07,1,,,,,,,,Clitic,Masculine,Plural,,,,L2 learner,L2,L2,L2
H12,L2,8,,174,2,2,,5,Forced Choice,FCT-08,1,,,,,,,,DOM,Masculine,,,,,L2 learner,L2,L2,L2
H12,L2,8,,174,2,2,,5,Forced Choice,FCT-09,1,,,,,,,,Clitic,Feminine,Plural,,,,L2 learner,L2,L2,L2
H12,L2,8,,174,2,2,,5,Forced Choice,FCT-10,1,,,,,,,,Subjunctive,,,comer,213756,Regular,L2 learner,L2,L2,L2
H12,L2,8,,174,2,2,,5,Forced Choice,FCT-11,1,,,,,,,,Clitic,Masculine,Singular,,,,L2 learner,L2,L2,L2
H12,L2,8,,174,2,2,,5,Forced Choice,FCT-12,1,,,,,,,,DOM,Feminine,Singular,,,,L2 learner,L2,L2,L2
H12,L2,8,,174,2,2,,5,Forced Choice,FCT-13,1,,,,,,,,Clitic,Feminine,Singular,,,,L2 learner,L2,L2,L2
H12,L2,8,,174,2,2,,5,Forced Choice,FCT-14,1,,,,,,,,Subjunctive,,,ir,603647,Irregular,L2 learner,L2,L2,L2
H12,L2,8,,174,2,2,,5,Forced Choice,FCT-15,0,,,,,,,,Clitic,Masculine,Plural,,,,L2 learner,L2,L2,L2
H12,L2,8,,174,2,2,,5,Forced Choice,FCT-16,1,,,,,,,,DOM,Masculine,,,,,L2 learner,L2,L2,L2
H12,L2,8,,174,2,2,,5,Forced Choice,FCT-17,1,,,,,,,,Clitic,Feminine,Plural,,,,L2 learner,L2,L2,L2
H12,L2,8,,174,2,2,,5,Forced Choice,FCT-18,1,,,,,,,,Subjunctive,,,abrir,143932,Regular,L2 learner,L2,L2,L2
H12,L2,8,,174,2,2,,5,Forced Choice,FCT-19,1,,,,,,,,Clitic,Masculine,Singular,,,,L2 learner,L2,L2,L2
H12,L2,8,,174,2,2,,5,Forced Choice,FCT-20,1,,,,,,,,DOM,Feminine,Singular,,,,L2 learner,L2,L2,L2
H12,L2,8,,174,2,2,,5,Forced Choice,FCT-21,1,,,,,,,,Clitic,Feminine,Singular,,,,L2 learner,L2,L2,L2
H12,L2,8,,174,2,2,,5,Forced Choice,FCT-22,1,,,,,,,,Subjunctive,,,poner,514285,Irregular,L2 learner,L2,L2,L2
H12,L2,8,,174,2,2,,5,Forced Choice,FCT-23,1,,,,,,,,Clitic,Masculine,Plural,,,,L2 learner,L2,L2,L2
H12,L2,8,,174,2,2,,5,Forced Choice,FCT-24,0,,,,,,,,DOM,Masculine,,,,,L2 learner,L2,L2,L2
H12,L2,8,,174,2,2,,5,Forced Choice,FCT-25,0,,,,,,,,Clitic,Feminine,Plural,,,,L2 learner,L2,L2,L2
H12,L2,8,,174,2,2,,5,Forced Choice,FCT-26,0,,,,,,,,Subjunctive,,,escribir,265684,Regular,L2 learner,L2,L2,L2
H12,L2,8,,174,2,2,,5,Forced Choice,FCT-27,0,,,,,,,,DOM,Feminine,Singular,,,,L2 learner,L2,L2,L2
H12,L2,8,,174,2,2,,5,Forced Choice,FCT-28,0,,,,,,,,Subjunctive,,,salir,334324,Irregular,L2 learner,L2,L2,L2
H13,L2,8,,173,3,4,,8,Forced Choice,FCT-01,1,,,,,,,,DOM,Masculine,,,,,"Bulgarian, Russian",No,Yes,Yes
H13,L2,8,,173,3,4,,8,Forced Choice,FCT-02,1,,,,,,,,Subjunctive,,,ver,1611795,Irregular,"Bulgarian, Russian",No,Yes,Yes
H13,L2,8,,173,3,4,,8,Forced Choice,FCT-03,1,,,,,,,,Clitic,Masculine,Singular,,,,"Bulgarian, Russian",No,Yes,Yes
H13,L2,8,,173,3,4,,8,Forced Choice,FCT-04,1,,,,,,,,DOM,Feminine,Singular,,,,"Bulgarian, Russian",No,Yes,Yes
H13,L2,8,,173,3,4,,8,Forced Choice,FCT-05,1,,,,,,,,Clitic,Feminine,Singular,,,,"Bulgarian, Russian",No,Yes,Yes
H13,L2,8,,173,3,4,,8,Forced Choice,FCT-06,1,,,,,,,,Subjunctive,,,hacer,2726954,Irregular,"Bulgarian, Russian",No,Yes,Yes
H13,L2,8,,173,3,4,,8,Forced Choice,FCT-07,1,,,,,,,,Clitic,Masculine,Plural,,,,"Bulgarian, Russian",No,Yes,Yes
H13,L2,8,,173,3,4,,8,Forced Choice,FCT-08,1,,,,,,,,DOM,Masculine,,,,,"Bulgarian, Russian",No,Yes,Yes
H13,L2,8,,173,3,4,,8,Forced Choice,FCT-09,1,,,,,,,,Clitic,Feminine,Plural,,,,"Bulgarian, Russian",No,Yes,Yes
H13,L2,8,,173,3,4,,8,Forced Choice,FCT-10,0,,,,,,,,Subjunctive,,,comer,213756,Regular,"Bulgarian, Russian",No,Yes,Yes
H13,L2,8,,173,3,4,,8,Forced Choice,FCT-11,0,,,,,,,,Clitic,Masculine,Singular,,,,"Bulgarian, Russian",No,Yes,Yes
H13,L2,8,,173,3,4,,8,Forced Choice,FCT-12,1,,,,,,,,DOM,Feminine,Singular,,,,"Bulgarian, Russian",No,Yes,Yes
H13,L2,8,,173,3,4,,8,Forced Choice,FCT-13,1,,,,,,,,Clitic,Feminine,Singular,,,,"Bulgarian, Russian",No,Yes,Yes
H13,L2,8,,173,3,4,,8,Forced Choice,FCT-14,0,,,,,,,,Subjunctive,,,ir,603647,Irregular,"Bulgarian, Russian",No,Yes,Yes
H13,L2,8,,173,3,4,,8,Forced Choice,FCT-15,1,,,,,,,,Clitic,Masculine,Plural,,,,"Bulgarian, Russian",No,Yes,Yes
H13,L2,8,,173,3,4,,8,Forced Choice,FCT-16,0,,,,,,,,DOM,Masculine,,,,,"Bulgarian, Russian",No,Yes,Yes
H13,L2,8,,173,3,4,,8,Forced Choice,FCT-17,1,,,,,,,,Clitic,Feminine,Plural,,,,"Bulgarian, Russian",No,Yes,Yes
H13,L2,8,,173,3,4,,8,Forced Choice,FCT-18,0,,,,,,,,Subjunctive,,,abrir,143932,Regular,"Bulgarian, Russian",No,Yes,Yes
H13,L2,8,,173,3,4,,8,Forced Choice,FCT-19,0,,,,,,,,Clitic,Masculine,Singular,,,,"Bulgarian, Russian",No,Yes,Yes
H13,L2,8,,173,3,4,,8,Forced Choice,FCT-20,1,,,,,,,,DOM,Feminine,Singular,,,,"Bulgarian, Russian",No,Yes,Yes
H13,L2,8,,173,3,4,,8,Forced Choice,FCT-21,1,,,,,,,,Clitic,Feminine,Singular,,,,"Bulgarian, Russian",No,Yes,Yes
H13,L2,8,,173,3,4,,8,Forced Choice,FCT-22,1,,,,,,,,Subjunctive,,,poner,514285,Irregular,"Bulgarian, Russian",No,Yes,Yes
H13,L2,8,,173,3,4,,8,Forced Choice,FCT-23,0,,,,,,,,Clitic,Masculine,Plural,,,,"Bulgarian, Russian",No,Yes,Yes
H13,L2,8,,173,3,4,,8,Forced Choice,FCT-24,0,,,,,,,,DOM,Masculine,,,,,"Bulgarian, Russian",No,Yes,Yes
H13,L2,8,,173,3,4,,8,Forced Choice,FCT-25,1,,,,,,,,Clitic,Feminine,Plural,,,,"Bulgarian, Russian",No,Yes,Yes
H13,L2,8,,173,3,4,,8,Forced Choice,FCT-26,0,,,,,,,,Subjunctive,,,escribir,265684,Regular,"Bulgarian, Russian",No,Yes,Yes
H13,L2,8,,173,3,4,,8,Forced Choice,FCT-27,1,,,,,,,,DOM,Feminine,Singular,,,,"Bulgarian, Russian",No,Yes,Yes
H13,L2,8,,173,3,4,,8,Forced Choice,FCT-28,1,,,,,,,,Subjunctive,,,salir,334324,Irregular,"Bulgarian, Russian",No,Yes,Yes
H14,L2,8,,172,2,4,,8,Forced Choice,FCT-01,1,,,,,,,,DOM,Masculine,,,,,L2 learner,L2,L2,L2
H14,L2,8,,172,2,4,,8,Forced Choice,FCT-02,1,,,,,,,,Subjunctive,,,ver,1611795,Irregular,L2 learner,L2,L2,L2
H14,L2,8,,172,2,4,,8,Forced Choice,FCT-03,1,,,,,,,,Clitic,Masculine,Singular,,,,L2 learner,L2,L2,L2
H14,L2,8,,172,2,4,,8,Forced Choice,FCT-04,1,,,,,,,,DOM,Feminine,Singular,,,,L2 learner,L2,L2,L2
H14,L2,8,,172,2,4,,8,Forced Choice,FCT-05,0,,,,,,,,Clitic,Feminine,Singular,,,,L2 learner,L2,L2,L2
H14,L2,8,,172,2,4,,8,Forced Choice,FCT-06,0,,,,,,,,Subjunctive,,,hacer,2726954,Irregular,L2 learner,L2,L2,L2
H14,L2,8,,172,2,4,,8,Forced Choice,FCT-07,1,,,,,,,,Clitic,Masculine,Plural,,,,L2 learner,L2,L2,L2
H14,L2,8,,172,2,4,,8,Forced Choice,FCT-08,0,,,,,,,,DOM,Masculine,,,,,L2 learner,L2,L2,L2
H14,L2,8,,172,2,4,,8,Forced Choice,FCT-09,0,,,,,,,,Clitic,Feminine,Plural,,,,L2 learner,L2,L2,L2
